"d07r0112","20","19","アンノーン","20","アンノーン","18","アンノーン","21","アンノーン","17","アンノーン","22","アンノーン","16","アンノーン","23","アンノーン","15","アンノーン","24","アンノーン","14","アンノーン","25","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","1","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0113","10","19","アンノーン","20","アンノーン","18","アンノーン","21","アンノーン","17","アンノーン","22","アンノーン","16","アンノーン","23","アンノーン","15","アンノーン","24","アンノーン","14","アンノーン","25","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","4","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0114","10","19","アンノーン","20","アンノーン","18","アンノーン","21","アンノーン","17","アンノーン","22","アンノーン","16","アンノーン","23","アンノーン","15","アンノーン","24","アンノーン","14","アンノーン","25","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","5","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0115","10","19","アンノーン","20","アンノーン","18","アンノーン","21","アンノーン","17","アンノーン","22","アンノーン","16","アンノーン","23","アンノーン","15","アンノーン","24","アンノーン","14","アンノーン","25","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","6","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0116","10","19","アンノーン","20","アンノーン","18","アンノーン","21","アンノーン","17","アンノーン","22","アンノーン","16","アンノーン","23","アンノーン","15","アンノーン","24","アンノーン","14","アンノーン","25","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","7","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0117","25","19","アンノーン","20","アンノーン","18","アンノーン","21","アンノーン","17","アンノーン","22","アンノーン","16","アンノーン","23","アンノーン","15","アンノーン","24","アンノーン","14","アンノーン","25","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","1","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0118","25","19","アンノーン","20","アンノーン","18","アンノーン","21","アンノーン","17","アンノーン","22","アンノーン","16","アンノーン","23","アンノーン","15","アンノーン","24","アンノーン","14","アンノーン","25","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","1","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d07r0119","30","19","アンノーン","20","アンノーン","18","アンノーン","21","アンノーン","17","アンノーン","22","アンノーン","16","アンノーン","23","アンノーン","15","アンノーン","24","アンノーン","14","アンノーン","25","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","100","100","0","0","0","1","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","アンノーン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d09r0101","15","45","ゴーリキー","45","ゴローン","45","チャーレム","45","ゴルバット","44","イワーク","46","ハガネール","46","ゴルバット","44","ゴルバット","46","ゴーリキー","46","チャーレム","44","ゴーリキー","44","チャーレム","ゴーリキー","ゴローン","チャーレム","ゴルバット","チャーレム","ゴルバット","イワーク","ハガネール","ゴーリキー","チャーレム","100","100","0","0","0","0","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d09r0102","15","46","ユンゲラー","46","ゴローン","46","チャーレム","46","ゴルバット","45","イワーク","47","ハガネール","47","ゴルバット","45","ゴルバット","47","ユンゲラー","47","チャーレム","45","ユンゲラー","45","チャーレム","ユンゲラー","ゴローン","チャーレム","ゴルバット","チャーレム","ゴルバット","イワーク","ハガネール","ユンゲラー","チャーレム","100","100","0","0","0","0","ユンゲラー","チャーレム","ユンゲラー","チャーレム","ユンゲラー","チャーレム","ユンゲラー","チャーレム","ユンゲラー","チャーレム","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d09r0103","15","45","ゴーリキー","45","ブイゼルガ","45","チャーレム","45","ゴルバット","44","ブイゼルガ","46","ハガネール","46","ゴルバット","44","ゴルバット","46","ゴーリキー","46","チャーレム","44","ゴーリキー","44","チャーレム","ゴーリキー","ブイゼルガ","チャーレム","ゴルバット","チャーレム","ゴルバット","ブイゼルガ","ハガネール","ゴーリキー","チャーレム","100","100","0","0","0","0","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","15","45","35","ゴルバット","45","35","ゴルバット","50","40","ゴルバット","50","40","ゴルバット","50","40","ゴルバット","0","","","","","","","","","","","","","","","","25","6","4","コイキング","7","3","コイキング","10","5","コイキング","10","5","コイキング","10","5","コイキング","50","20","15","コイキング","20","15","コイキング","25","10","コイキング","25","10","コイキング","25","10","コイキング","75","40","30","ギャラドス","40","30","ギャラドス","55","40","ギャラドス","50","20","ギャラドス","50","20","ギャラドス"
"d09r0104","15","51","ゴーリキー","51","ブイゼルガ","51","チャーレム","51","ゴルバット","50","ブイゼルガ","52","ハガネール","52","ゴルバット","50","ゴルバット","52","ゴーリキー","52","チャーレム","50","ゴーリキー","50","チャーレム","ゴーリキー","ブイゼルガ","チャーレム","ゴルバット","チャーレム","ゴルバット","ブイゼルガ","ハガネール","ゴーリキー","チャーレム","100","100","0","0","0","0","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","15","50","40","ゴルバット","55","45","ゴルバット","50","40","ラプラス","55","45","ラプラス","60","50","ラプラス","0","","","","","","","","","","","","","","","","25","6","4","コイキング","7","3","コイキング","10","5","コイキング","10","5","コイキング","10","5","コイキング","50","20","15","コイキング","20","15","コイキング","25","10","コイキング","25","10","コイキング","25","10","コイキング","75","40","30","ギャラドス","40","30","ギャラドス","55","40","ギャラドス","50","20","ギャラドス","50","20","ギャラドス"
"d09r0105","15","51","ゴーリキー","51","ゴローン","51","チャーレム","51","ゴルバット","50","イワーク","52","ハガネール","52","ゴルバット","50","ゴルバット","52","ゴーリキー","52","チャーレム","50","ゴーリキー","50","チャーレム","ゴーリキー","ゴローン","チャーレム","ゴルバット","チャーレム","ゴルバット","イワーク","ハガネール","ゴーリキー","チャーレム","100","100","0","0","0","0","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d09r0106","15","51","ゴーリキー","51","ゴローン","51","チャーレム","51","ゴルバット","50","イワーク","52","ハガネール","52","ゴルバット","50","ゴルバット","52","ゴーリキー","52","チャーレム","50","ゴーリキー","50","チャーレム","ゴーリキー","ゴローン","チャーレム","ゴルバット","チャーレム","ゴルバット","イワーク","ハガネール","ゴーリキー","チャーレム","100","100","0","0","0","0","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","ゴーリキー","チャーレム","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d12r0101","10","4","ズバット","4","ズバット","5","イシツブテ","5","イシツブテ","5","ズバット","5","ズバット","6","ズバット","6","ズバット","6","ズバット","6","ズバット","5","コダック","5","コダック","ズバット","ズバット","イシツブテ","イシツブテ","イシツブテ","イシツブテ","ズバット","ズバット","コダック","コダック","0","0","0","0","0","0","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","10","30","20","ズバット","30","20","コダック","40","20","ゴルバット","40","20","ゴルダック","40","20","ゴルダック","0","","","","","","","","","","","","","","","","25","6","4","コイキング","7","3","コイキング","10","5","コイキング","10","5","コイキング","10","5","コイキング","50","20","15","コイキング","20","15","ドジョッチ","25","10","コイキング","25","10","ドジョッチ","25","10","ドジョッチ","75","40","30","ギャラドス","40","30","ナマズン","55","40","ギャラドス","50","20","ナマズン","50","20","ナマズン"
"d14r0101","10","5","イシツブテ","5","イシツブテ","6","ズバット","6","ズバット","6","イシツブテ","6","イシツブテ","7","イシツブテ","7","イシツブテ","8","イシツブテ","8","イシツブテ","4","イシツブテ","4","イシツブテ","イシツブテ","イシツブテ","ズバット","ズバット","ズバット","ズバット","イシツブテ","イシツブテ","イシツブテ","イシツブテ","0","0","0","0","0","0","イシツブテ","イシツブテ","イシツブテ","イシツブテ","イシツブテ","イシツブテ","イシツブテ","イシツブテ","イシツブテ","イシツブテ","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d14r0102","10","8","ズバット","8","ズバット","8","コダック","9","イシツブテ","9","コダック","9","ズバット","8","コダック","10","コダック","10","ズバット","10","ズバット","10","ズバット","10","ズバット","ズバット","ズバット","コダック","イシツブテ","コダック","イシツブテ","コダック","ズバット","ズバット","ズバット","0","0","0","0","0","0","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","ズバット","10","30","20","ズバット","30","20","コダック","40","20","ゴルバット","40","20","ゴルダック","40","20","ゴルダック","0","","","","","","","","","","","","","","","","25","6","4","コイキング","7","3","コイキング","10","5","コイキング","10","5","コイキング","10","5","コイキング","50","20","15","コイキング","20","15","ドジョッチ","25","10","コイキング","25","10","ドジョッチ","25","10","ドジョッチ","75","40","30","ギャラドス","40","30","ナマズン","55","40","ギャラドス","50","20","ナマズン","50","20","ナマズン"
"d16","30","55","バクーダ","55","サイドン","54","オニドリル","54","ゴローン","55","オニドリル","55","マタドガス","56","エアームド","56","ゴローン","22","ドンメル","22","サイホーン","24","ドンメル","24","サイホーン","バクーダ","サイドン","オニドリル","ゴローン","ジュペッタ","ゴルバット","コータス","コータス","コータス","コータス","100","100","0","0","0","0","ドンメル","サイホーン","ドンメル","サイホーン","グライガー","グライガー","ドンメル","サイホーン","ブビィ","ブビィ","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d16r0101","10","55","ゴローン","55","マグカルゴ","54","ゴルバット","56","ゴーリキー","56","マグカルゴ","56","マタドガス","54","イワーク","56","バクーダ","25","イシツブテ","25","マグマッグ","27","イシツブテ","27","マグマッグ","ゴローン","マグカルゴ","ゴルバット","ゴーリキー","ゴルバット","ゴーリキー","マグカルゴ","マタドガス","イシツブテ","マグマッグ","100","100","0","0","0","0","イシツブテ","マグマッグ","イシツブテ","マグマッグ","イシツブテ","マグマッグ","イシツブテ","マグマッグ","ブビィ","ブビィ","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d16r0102","10","57","ゴローン","57","マグカルゴ","56","ゴルバット","58","ゴーリキー","58","マグカルゴ","58","マタドガス","56","イワーク","58","バクーダ","27","イシツブテ","27","マグマッグ","29","イシツブテ","29","マグマッグ","ゴローン","マグカルゴ","ゴルバット","ゴーリキー","ゴルバット","ゴーリキー","マグカルゴ","マタドガス","イシツブテ","マグマッグ","100","100","0","0","0","0","イシツブテ","マグマッグ","イシツブテ","マグマッグ","イシツブテ","マグマッグ","イシツブテ","マグマッグ","ブビィ","ブビィ","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0101","30","53","ビーバル","54","ビーバル","53","ムクバード","54","ムクバード","53","ゴルダック","54","ゴルダック","52","チリーン","54","チリーン","52","ビーバル","52","ムクバード","52","ビーバル","52","ムクバード","ビーバル","ビーバル","ムクバード","ムクバード","ヨルノズク","ヨルノズク","ゴルダック","ゴルダック","ビーバル","ムクバード","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","ビーバル","ムクバード","ビーバル","ムクバード","ビーバル","ムクバード","10","50","40","ゴルダック","50","40","ゴルダック","55","45","ゴルダック","55","45","ゴルダック","55","45","ゴルダック","0","","","","","","","","","","","","","","","","25","6","3","コイキング","7","4","コイキング","10","5","コイキング","10","5","コイキング","10","5","コイキング","50","20","15","コイキング","20","15","トサキント","25","10","コイキング","25","10","トサキント","25","10","トサキント","75","40","30","ギャラドス","40","30","アズマオウ","55","40","ギャラドス","50","20","アズマオウ","50","20","アズマオウ"
"d17r0102","10","55","ゴルバット","56","ドータクン","55","ゴースト","56","ゴルバット","56","ゴースト","55","ドータクン","54","ゴースト","54","ゴースト","54","セイドー","56","ドータクン","54","セイドー","56","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0103","10","55","ゴルバット","56","ドータクン","55","ゴースト","56","ゴルバット","56","ゴースト","55","ドータクン","54","ゴースト","54","ゴースト","54","セイドー","56","ドータクン","54","セイドー","56","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0104","10","55","ゴルバット","56","ドータクン","55","ゴースト","56","ゴルバット","56","ゴースト","55","ドータクン","54","ゴースト","54","ゴースト","54","セイドー","56","ドータクン","54","セイドー","56","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0105","15","45","ゴルバット","46","ドータクン","45","ゴースト","46","ゴルバット","46","ゴースト","45","ドータクン","44","ゴースト","44","ゴースト","44","セイドー","46","ドータクン","44","セイドー","46","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0106","15","45","ゴルバット","46","ドータクン","45","ゴースト","46","ゴルバット","46","ゴースト","45","ドータクン","44","ゴースト","44","ゴースト","44","セイドー","46","ドータクン","44","セイドー","46","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0107","15","45","ゴルバット","46","ドータクン","45","ゴースト","46","ゴルバット","46","ゴースト","45","ドータクン","44","ゴースト","44","ゴースト","44","セイドー","46","ドータクン","44","セイドー","46","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0108","15","45","ゴルバット","46","ドータクン","45","ゴースト","46","ゴルバット","46","ゴースト","45","ドータクン","44","ゴースト","44","ゴースト","44","セイドー","46","ドータクン","44","セイドー","46","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0109","15","45","ゴルバット","46","ドータクン","45","ゴースト","46","ゴルバット","46","ゴースト","45","ドータクン","44","ゴースト","44","ゴースト","44","セイドー","46","ドータクン","44","セイドー","46","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0110","15","45","ゴルバット","46","ドータクン","45","ゴースト","46","ゴルバット","46","ゴースト","45","ドータクン","44","ゴースト","44","ゴースト","44","セイドー","46","ドータクン","44","セイドー","46","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0111","15","55","ゴルバット","56","ドータクン","55","ゴースト","56","ゴルバット","56","ゴースト","55","ドータクン","54","ゴースト","54","ゴースト","54","セイドー","56","ドータクン","54","セイドー","56","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0112","15","55","ゴルバット","56","ドータクン","55","ゴースト","56","ゴルバット","56","ゴースト","55","ドータクン","54","ゴースト","54","ゴースト","54","セイドー","56","ドータクン","54","セイドー","56","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0113","15","55","ゴルバット","56","ドータクン","55","ゴースト","56","ゴルバット","56","ゴースト","55","ドータクン","54","ゴースト","54","ゴースト","54","セイドー","56","ドータクン","54","セイドー","56","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0114","15","55","ゴルバット","56","ドータクン","55","ゴースト","56","ゴルバット","56","ゴースト","55","ドータクン","54","ゴースト","54","ゴースト","54","セイドー","56","ドータクン","54","セイドー","56","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0115","15","55","ゴルバット","56","ドータクン","55","ゴースト","56","ゴルバット","56","ゴースト","55","ドータクン","54","ゴースト","54","ゴースト","54","セイドー","56","ドータクン","54","セイドー","56","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0116","15","55","ゴルバット","56","ドータクン","55","ゴースト","56","ゴルバット","56","ゴースト","55","ドータクン","54","ゴースト","54","ゴースト","54","セイドー","56","ドータクン","54","セイドー","56","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0117","15","65","ゴルバット","66","ドータクン","65","ゴースト","66","ゴルバット","66","ゴースト","65","ドータクン","64","ゴースト","64","ゴースト","64","セイドー","66","ドータクン","64","セイドー","66","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0118","15","65","ゴルバット","66","ドータクン","65","ゴースト","66","ゴルバット","66","ゴースト","65","ドータクン","64","ゴースト","64","ゴースト","64","セイドー","66","ドータクン","64","セイドー","66","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0119","15","65","ゴルバット","66","ドータクン","65","ゴースト","66","ゴルバット","66","ゴースト","65","ドータクン","64","ゴースト","64","ゴースト","64","セイドー","66","ドータクン","64","セイドー","66","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
"d17r0120","15","65","ゴルバット","66","ドータクン","65","ゴースト","66","ゴルバット","66","ゴースト","65","ドータクン","64","ゴースト","64","ゴースト","64","セイドー","66","ドータクン","64","セイドー","66","ドータクン","ゴルバット","ドータクン","ゴースト","ゴルバット","ゴースト","ゴルバット","ゴースト","ドータクン","セイドー","ドータクン","100","100","0","0","0","0","ソルロック","ソルロック","ルナトーン","ルナトーン","セイドー","ドータクン","セイドー","ドータクン","セイドー","ドータクン","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","",""
